tweetid,sentiment
1339550189749751808,0
1339555293617897472,2
1339556203781885952,0
1339563371729973248,2
1339568369838768128,1
1339572418273284096,0
1339575012701954048,0
1339577862005788672,0
1339601137322741504,0
1339611847641755648,1
1339615892020326400,2
1339632346442702848,1
1339635926302142464,0
1339641262685761536,ENG
1339668162690887680,3
1339669039946317824,3
1339683513772236800,0
1339702721218273280,1
1339825440530284288,1
1339827511044280320,1
1339847615882604288,1
1339852481971572736,0
1339852866245304320,0
1339860082142670848,0
1339860260962615296,0
1339869354805121024,1
1339870093916958720,3
1339873466619736064,0
1339873534882050048,1
1339877285185335296,0
1339878795092893696,0
1339886251537805312,3
1339886997360549888,1
1339888763611312128,2
1339889425032097536,1
1339890769281347584,0
1339891292139106304,1
1339893624977415936,0
1339899973580828672,0
1339901831267364864,1
1339904093670785024,0
1339905187469811712,3
1339907990019845888,3
1339908990495584256,0
1339909417618305024,0
1339909806275112704,ENG
1339909840399962112,0
1339912295699402752,0
1339915190742249472,0
1339917959037378304,0
1339924623245381632,1
1339927487002910720,0
1339929279497445120,1
1339935663039373312,0
1339939081921457920,0
1339941964918251520,0
1339942055599104000,0
1339946842210103296,0
1339948942193283072,1
1339953650924478464,0
1339955028682027008,1
1339960802921639936,3
1339968972914118656,0
1339969508509954048,0
1339974140585979904,1
1339975174943350784,1
1339975352718929920,0
1339975552040579072,1
1339978139989106688,0
1339979759749652480,0
1339980018672386048,1
1339999564678491904,1
1340000752048214016,1
1340003021300887552,1
1340004690931683328,0
1340023224856403968,1
1340024256231596032,0
1340024561849561088,0
1340099905319219200,1
1340155815437713408,3
1340183223997968384,3
1340183648667119616,0
1340192995686027264,0
1340198751651196928,1
1340200952125644800,0
1340206333807783936,1
1340206872486395904,1
1340207505255882752,0
1340207740858318848,1
1340214827550171136,0
1340214913076260864,1
1340215250281488384,1
1340216665519365888,2
1340229769540083712,0
1340237674024734720,0
1340238302088208384,0
1340239426962776064,0
1340239838356922368,3
1340248122128265216,1
1340251027551842304,1
1340256079104663552,0
1340256800596103168,1
1340267774724239104,0
1340274857846705920,1
1340278044980895488,1
1340280780707287040,0
1340299955546812416,1
1340325399545458688,ENG
1340328036999319552,0
1340331414680702720,3
1340333236224978688,3
1340344528860041216,1
1340347056007880704,1
1340350582670946304,1
1340350638375522304,0
1340356663480639488,0
1340357223344730112,1
1340359347268968448,1
1340360506884972288,1
1340360962868654080,1
1340363581091667968,0
1340370199950798848,0
1340371481507860480,0
1340372327482142720,1
1340378421029990400,0
1340380147820589056,0
1340386078939897856,1
1340397144507822080,1
1340403533041049600,3
1340411985930964992,1
1340418113964298240,1
1340418620892061696,1
1340560196981182464,0
1340560763098980352,0
1340567785248862208,0
1340567865259245568,0
1340574386747748352,0
1340577932591460352,0
1340578139362258688,0
1340589449999245312,0
1340597201580535808,0
1340599157090869248,1
1340605755863543808,1
1340607082089885696,0
1340607201476538368,1
1340617631716487168,0
1340620900031459328,0
1340633044412067840,0
1340633201975455488,1
1340638336508112896,0
1340653633994698752,1
1340667442033549312,0
1340667694165667840,0
1340668346988171264,0
1340669476824559616,0
1340670804170825728,0
1340673354584518656,0
1340674994553143296,0
1340676004512210688,2
1340676302995673088,0
1340678040913895424,0
1340695842081140736,3
1340708936874405888,3
1340713272044085248,1
1340756518761840640,0
1340757666872897536,0
1340759722098618368,0
1340762777087070208,0
1340770190699720704,0
1340782677209825280,1
1340793431409512448,1
1340902765837606912,1
1340917530878218240,0
1340921467530326016,1
1340927196551114752,0
1340930229297180672,1
1340930733486030848,0
1340931810210025472,0
1340932186179072000,3
1340936584603045888,1
1340938965889785856,3
1340952724813312000,0
1340959043142225920,0
1340961263166349312,0
1340968137634811904,0
1340974462200672256,1
1340978883747868672,2
1340987202147409920,1
1340990902949560320,0
1341002914031136768,0
1341010142905700352,1
1341012607944314880,0
1341025839140487168,0
1341028036683153408,0
1341032071196798720,0
1341046625813360640,0
1341049706881933312,0
1341054085101998080,0
1341061818761027584,0
1341075473619709952,0
1341078579505999872,3
1341087527890022400,0
1341088864757313536,1
1341093433960706048,0
1341093563946442752,0
1341103662077259520,3
1341128465555316736,0
1341133200605782016,0
1341139203422351104,1
1341196300633698304,1
1341297422174093312,0
1341300217325469696,1
1341301615236661248,0
1341303852948045824,0
1341304122683830272,2
1341316720338874368,1
1341320192631201536,3
1341324694495121408,1
1341340379296219136,0
1341341557237182464,0
1341342720720289536,1
1341352788433911808,0
1341369304277762048,0
1341379757699678208,2
1341414448406405120,3
1341421291077820416,0
1341425696577564672,1
1341428518853459968,0
1341431729605718016,1
1341432457531432704,1
1341442568165449728,1
1341444391056138240,0
1341457392106659840,1
1341463516662915072,0
1341475885480878080,0
1341481847725957120,1
1341487918079237888,0
1341495502404284416,1
1341495665369735168,1
1341499167865253888,3
1341503759898259456,1
1341522635826540288,0
1341633203136651264,1
1341648650422939648,0
1341649469113307136,0
1341652697536147456,0
1341673651389657088,0
1341679206485397504,1
1341685703680397312,0
1341686833772699648,0
1341693183726669824,0
1341702832442003456,0
1341704347424579584,0
1341704976486309888,0
1341710304154152704,0
1341713784033996800,0
1341719903691304704,0
1341725026693893888,0
1341730314020909056,3
1341731618642419712,1
1341731780181831680,3
1341733941364047872,0
1341749401098854400,1
1341749807430418432,1
1341754289648242688,0
1341755593451778048,0
1341760560766054400,0
1341762133453901824,1
1341767906275647488,0
1341768215379251200,1
1341805958717206528,0
1341810486178951168,0
1341821915036585984,0
1341832679709417472,0
1341851114782789632,0
1341854562597134336,0
1341862123840925696,1
1342021741904859136,1
1342024089180004352,0
1342029617998262272,0
1342050992565714688,3
1342051420036591616,0
1342054276881899520,0
1342079258051665920,1
1342085021453213696,1
1342127261231804416,1
1342154703971483648,1
1342157284579934208,0
1342167417091358720,0
1342171079985475584,0
1342180999040528384,2
1342208780646428672,0
1342215834886955008,0
1342232791652724736,0
1342379587674714112,1
1342380918732947456,0
1342392166073724928,0
1342406868732440320,0
1342411053834137600,3
1342415281390546688,0
1342437381153173504,0
1342444035416465408,1
1342447095190614016,0
1342451750545059840,1
1342463833919655936,0
1342499061245620224,1
1342517933772312320,0
1342521436754374656,1
1342537177243254784,1
1342546440648851456,0
1342713671613603840,0
1342723407192985600,1
1342741944766771200,0
1342751389148131328,1
1342765868581855232,0
1342768375869693952,2
1342784621499580416,1
1342793350609575936,1
1342794600600236032,1
1342799490579894272,3
1342801396475842304,3
1342801748730257408,0
1342809151374843904,1
1342809446473477888,1
1342812278958284800,1
1342812656462422016,0
1342825794188549888,1
1342834213754691584,3
1342845372117368832,1
1342853851095961600,1
1342854117895626752,0
1342854975567900672,1
1342862250261016320,3
1342865769584062464,3
1342865878866653184,2
1342877222420492288,1
1342878961781633024,1
1342891938706411520,1
1342894825918627840,0
1342898107340775424,1
1342900486408523520,1
1342916569349967872,1
1342931892228730880,1
1342936093767983104,1
1342943625228021504,3
1342953565560705024,ENG
1342958566374842368,0
1343089970039451648,0
1343093681960734720,1
1343101102573707264,0
1343102668051533824,0
1343119565543321600,1
1343120945993707520,3
1343132745111908352,0
1343134221418823680,1
1343134899453235200,1
1343141976686948352,0
1343142009134084096,0
1343144338763689984,0
1343144867426394112,3
1343145190421368832,0
1343147797747560448,0
1343150558920716288,1
1343152101023748096,0
1343175076896788480,1
1343176628457897984,3
1343179827642331136,0
1343188459620622336,3
1343193998652039168,0
1343197553320460288,0
1343203462268522496,0
1343208652296113920,0
1343212590403641088,1
1343216591056596736,3
1343220091199115264,0
1343230184124801024,1
1343250527073816320,1
1343256269717708800,0
1343274974006677504,1
1343277561875456000,1
1343278296331673600,1
1343281612306452480,0
1343283479329574912,1
1343299248255762432,0
1343300667113414656,1
1343310578044043264,3
1343313486315745280,0
1343427641827860480,1
1343438683916148736,3
1343441657098883072,1
1343444140592422912,0
1343472441398603520,0
1343475773802475520,1
1343478273066594304,3
1343483442198175488,0
1343484232652509184,0
1343488258181893888,0
1343494379722465280,1
1343497613421772800,1
1343532896636854272,1
1343533484107833088,1
1343536921109262336,0
1343557320458919936,2
1343562171951800320,0
1343573081097457664,1
1343591313426575104,0
1343605301589770240,1
1343614837704810496,ENG
1343621861247250432,1
1343625160906170368,1
1343632164861177856,1
1343636882014547968,0
1343640218310742016,3
1343647822990733312,1
1343660801698242304,0
1343663108536094720,0
1343663878320906240,1
1343801644992110336,3
1343819897730641920,0
1343835539359805440,1
1343841687051722752,0
1343862566112677888,1
1343863496212144128,0
1343867434315427840,0
1343867913489543168,1
1343869887932989440,1
1343872892795281408,0
1343873694481874688,2
1343875779680235520,1
1343877287448633088,1
1343877949519486720,1
1343878039604752384,0
1343879176185663488,3
1343886719070953472,1
1343908096935124736,0
1343909300750708736,0
1343915188068737024,1
1343915269077536768,3
1343918143400455936,0
1343933909160099840,2
1343934944452763648,2
1343958884550139904,0
1343996552524804096,0
1344019198239010816,3
1344207447687376896,1
1344298882801557504,1
1344306658462339072,0
1344333148738486272,2
1344371465488109568,0
1344380776796794880,0
1344416794115780608,1
1344428550980513536,1
1344451169377284096,0
1344576943958728704,1
1344619993770688512,3
1344627656617316352,1
1344629098900054016,1
1344634780382588928,0
1344645433579220736,0
1344664298027683840,2
1344695062211522304,2
1344695556891926528,0
1344703224079667200,1
1344717448780640256,1
1344723028681355264,1
1344729306405236736,1
1344740831140438016,1
1344745937810419712,0
1344764775495053312,0
1344794330234560512,2
1344915475688468480,0
1344926796278624256,2
1344935137054748672,0
1344936985358643200,1
1344938916865060864,0
1344958122033623040,0
1344960076902227968,1
1344974179679002624,0
1344979286084694016,0
1344999489048866816,ENG
1345044823036801024,0
1345053673198641152,0
1345104979539931136,0
1345119586463739904,2
1345252314156773120,1
1345278710744834048,0
1345296480198864896,1
1345296946404196352,1
1345298354566295552,1
1345299613897662464,3
1345318208304242688,0
1345335068760420352,1
1345338009638596608,0
1345361361363152896,0
1345374771110944768,0
1345403730062094336,0
1345432316680826880,3
1345439177207394304,1
1345467815579569920,1
1345477519387074304,0
1345498851906637824,1
1345635364803907584,1
1345652016647987200,0
1345656323157983232,3
1345661749513625600,3
1345661975985008640,0
1345665769590427648,0
1345688173918224384,1
1345689833746944000,1
1345709872227249920,0
1345719057408958464,1
1345730285237903104,3
1345768583012487168,1
1345778246504378368,0
1345785325260582912,1
1345815301674446848,0
1346009179664822272,0
1346015942699057152,1
1346019651193511936,0
1346036548685475840,0
1346040770780921856,0
1346054699724759040,0
1346063399592058880,0
1346079062557655040,0
1346107110057275136,1
1346116563636772864,0
1346141595016560640,0
1346146124340539136,1
1346150359107043328,1
1346155227402153984,3
1346167616159813632,0
1346168987810365440,0
1346172179642257408,0
1346176082991525888,0
1346197648487964672,0
1346209550358237184,0
1346224333463687168,1
1346368759561392128,1
1346379375571316736,0
1346384987743006720,1
1346386355157409536,1
1346388645004107520,1
1346395080609984512,3
1346395202647416832,0
1346400088202075904,0
1346402460194246656,1
1346405866858307584,0
1346408911549706240,0
1346412248412135424,1
1346414171785744384,1
1346415776249556992,0
1346416483396694016,0
1346417613220564736,0
1346431453454888704,1
1346462984667762688,0
1346468419583971328,0
1346495487357186048,1
1346516307739611136,3
1346518654570156032,1
1346588351562993664,1
1346599188537217024,1
1346737506486791936,1
1346748247981883136,0
1346751582612971520,1
1346753982207815680,0
1346765870236917504,1
1346770962960814080,0
1346782677131796480,0
1346782881620913920,0
1346788606426435584,0
1346797861384708096,0
1346842388917059584,0
1346847334873894912,1
1346858562232999936,1
1346859021094039552,0
1346859884919271424,0
1346859996005474304,3
1346878975658831872,1
1346915632491671552,1
1346924254630129664,1
1346929574152704000,1
1346936760845135872,3
1346943509522075648,1
1347077978937823232,0
1347108781948342272,0
1347112713995100160,1
1347118508035944448,0
1347146403303272448,1
1347148476874952704,1
1347158458588672000,0
1347168584632594432,1
1347172588049625088,0
1347181836993253120,1
1347188512597147648,0
1347205094266335232,0
1347209746777051136,0
1347209821225889536,2
1347214375636119552,0
1347254513850310656,3
1347285869686878208,1
1347299487241428992,3
1347314010249592832,ENG
1347444201538129920,0
1347445414975430656,0
1347450311590424320,0
1347461256886804480,0
1347470351836585984,0
1347479889499271168,0
1347480873214464000,0
1347488999049465856,0
1347489440030199808,1
1347533898104901632,0
1347549406678167552,1
1347554771729850368,3
1347561656084267008,1
1347579249507655680,0
1347581174835793920,0
1347600439060135936,1
1347613906391457536,1
1347615498771574784,0
1347615746252300288,0
1347621109131259904,1
1347632213639237632,0
1347635972423503872,3
1347636855362248704,0
1347672911981780736,1
1347676133899296768,0
1347680005376114688,0
1347803240910483456,1
1347804220230144000,0
1347810155019317248,1
1347827963610468352,0
1347853507106381824,0
1347854128056303616,0
1347856703660953600,0
1347859209354883072,2
1347865326999007232,0
1347868976479567872,0
1347875516909453312,0
1347887961967370240,2
1347906588288364288,0
1347920406208983040,2
1347943466211356672,0
1347944408981909504,2
1347954243718832128,2
1347955096596983808,0
1347963154035314688,0
